loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN00589,BR00589,FIXED,2015-04-05,2030-01-16,218801.14,83144.43,7.12,180,TX,CASHOUT,B,3,50K-100K,DELINQUENT,73,Acme Servicing,2024-06-05,2024-05-04,COMPLETE,ORIG_SYS
LN00590,BR00590,FIXED,2015-05-13,2025-03-21,111935.65,48132.33,14.20,120,CA,CASHOUT,D,7,50K-100K,DELINQUENT,43,Acme Servicing,2024-06-07,2024-04-01,COMPLETE,ORIG_SYS
LN00591,BR00591,FIXED,2016-04-05,2031-01-17,332114.91,0.00,9.31,180,PA,REFI,C,9,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-13,2024-06-17,COMPLETE,ORIG_SYS
LN00592,BR00592,ARM,2018-02-25,2047-09-21,167584.19,0.00,7.02,360,WA,PURCHASE,B,19,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-13,2024-06-19,COMPLETE,ORIG_SYS
LN00593,BR00593,ARM,2016-10-07,2026-08-16,77962.63,61590.48,7.20,120,GA,REFI,B,14,>150K,DELINQUENT,150,BlueRiver Loan Servicing,2024-05-31,2024-06-07,COMPLETE,ORIG_SYS
LN00594,BR00594,FIXED,2017-09-29,2027-08-08,313280.94,275687.23,11.20,120,OH,PURCHASE,D,31,>150K,DELINQUENT,155,Acme Servicing,2024-05-07,2024-06-14,COMPLETE,ORIG_SYS
LN00595,BR00595,FIXED,2020-12-28,2040-09-14,480352.97,413103.55,7.51,240,FL,CASHOUT,B,20,>150K,DELINQUENT,153,Cardinal Mortgage Co,2024-05-18,2024-06-09,COMPLETE,ORIG_SYS
LN00596,BR00596,ARM,2017-03-28,2032-01-09,480916.60,0.00,9.14,180,NC,CASHOUT,C,6,>150K,CLOSED,0,Acme Servicing,2024-06-20,2024-03-29,COMPLETE,ORIG_SYS
LN00597,BR00597,FIXED,2018-06-12,2038-02-27,188209.08,97868.72,10.59,240,FL,CASHOUT,C,32,>150K,DELINQUENT,125,Cardinal Mortgage Co,2024-05-27,2024-05-28,COMPLETE,ORIG_SYS
LN00598,BR00598,FIXED,2016-10-17,2046-05-13,158634.53,104698.79,13.45,360,OH,CASHOUT,D,18,50K-100K,CURRENT,0,Acme Servicing,2024-06-30,2024-05-19,COMPLETE,ORIG_SYS
LN00599,BR00599,FIXED,2017-01-06,2046-08-02,499412.97,239718.23,8.75,360,WA,CASHOUT,C,12,50K-100K,DELINQUENT,57,BlueRiver Loan Servicing,2024-05-21,2024-05-20,COMPLETE,ORIG_SYS
LN00600,BR00600,FIXED,2015-07-16,2045-02-08,68014.07,38087.88,4.17,360,OH,REFI,A,29,>150K,DELINQUENT,144,BlueRiver Loan Servicing,2024-06-28,2024-05-20,COMPLETE,ORIG_SYS
LN00601,BR00601,ARM,2019-02-14,2033-11-27,115875.42,0.00,4.88,180,TX,REFI,A,20,>150K,CLOSED,0,Acme Servicing,2024-05-18,2024-05-28,COMPLETE,ORIG_SYS
LN00602,BR00602,ARM,2017-06-13,2032-03-26,122371.86,91778.90,5.66,180,PA,PURCHASE,A,9,>150K,DELINQUENT,146,BlueRiver Loan Servicing,2024-05-20,2024-06-25,COMPLETE,ORIG_SYS
LN00603,BR00603,FIXED,2020-10-23,2035-08-06,312093.38,0.00,10.17,180,CA,CASHOUT,C,26,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-05-16,2024-06-06,COMPLETE,ORIG_SYS
LN00604,BR00604,ARM,2018-08-18,2038-05-05,388921.11,0.00,7.81,240,PA,PURCHASE,B,32,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-11,2024-05-12,COMPLETE,ORIG_SYS
LN00605,BR00605,FIXED,2017-11-04,2037-07-22,418585.48,146504.92,10.70,240,WA,CASHOUT,C,14,>150K,DELINQUENT,157,Acme Servicing,2024-06-05,2024-05-15,COMPLETE,ORIG_SYS
LN00606,BR00606,FIXED,2017-02-28,2036-11-15,422701.26,401566.20,11.12,240,IL,REFI,D,2,100K-150K,CURRENT,90,BlueRiver Loan Servicing,2024-05-21,2024-05-26,COMPLETE,ORIG_SYS
LN00607,BR00607,ARM,2016-06-24,2036-03-11,374710.66,164872.69,7.39,240,NC,CASHOUT,B,33,<50K,CURRENT,0,Acme Servicing,2024-06-16,2024-06-24,COMPLETE,ORIG_SYS
LN00608,BR00608,FIXED,2016-04-21,2031-02-02,88699.54,79829.59,13.25,180,WA,REFI,D,28,>150K,CURRENT,0,Acme Servicing,2024-06-03,2024-06-16,COMPLETE,ORIG_SYS
LN00609,BR00609,FIXED,2017-02-19,2031-12-03,235239.94,176429.96,6.08,180,IL,CASHOUT,B,9,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-08,2024-04-04,COMPLETE,ORIG_SYS
LN00610,BR00610,ARM,2019-12-29,2039-09-15,298737.97,122482.57,5.64,240,NY,CASHOUT,A,9,<50K,DELINQUENT,83,Cardinal Mortgage Co,2024-05-21,2024-05-22,COMPLETE,ORIG_SYS
LN00611,BR00611,FIXED,2017-01-18,2031-11-01,377288.85,120732.43,8.44,180,NC,PURCHASE,C,12,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-03,2024-05-03,COMPLETE,ORIG_SYS
LN00612,BR00612,FIXED,2021-04-25,2050-11-19,52740.63,0.00,14.80,360,PA,PURCHASE,D,28,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-22,2024-04-20,COMPLETE,ORIG_SYS
LN00613,BR00613,ARM,2020-07-20,2040-04-06,249311.33,250311.33,4.18,240,IL,CASHOUT,A,16,<50K,DELINQUENT,85,Acme Servicing,2024-05-06,2024-04-01,COMPLETE,ORIG_SYS
LN00614,BR00614,FIXED,2020-07-22,2030-05-31,108123.89,84336.63,4.54,120,NC,PURCHASE,A,28,50K-100K,DELINQUENT,152,BlueRiver Loan Servicing,2024-05-18,2024-04-28,COMPLETE,ORIG_SYS
LN00615,BR00615,FIXED,2015-04-08,2034-12-24,52632.51,41579.68,10.79,240,PA,REFI,C,6,<50K,DELINQUENT,164,Acme Servicing,2024-05-23,2024-05-10,COMPLETE,ORIG_SYS
LN00616,BR00616,ARM,2019-09-10,2039-05-28,78590.01,29078.30,4.11,240,OH,PURCHASE,A,28,<50K,DELINQUENT,46,Cardinal Mortgage Co,2024-06-03,2024-06-14,COMPLETE,ORIG_SYS
LN00617,BR00617,ARM,2017-07-18,2037-04-04,93481.47,31783.70,11.83,240,NC,CASHOUT,D,1,<50K,DELINQUENT,120,Cardinal Mortgage Co,2024-06-18,2024-06-19,COMPLETE,ORIG_SYS
LN00618,BR00618,FIXED,2021-11-02,2051-05-29,307893.26,92367.98,6.73,360,FL,PURCHASE,B,30,50K-100K,DELINQUENT,33,Cardinal Mortgage Co,2024-05-16,2024-03-18,COMPLETE,ORIG_SYS
LN00619,BR00619,ARM,2019-04-21,2039-01-06,235447.18,117723.59,11.95,240,PA,CASHOUT,D,11,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-10,2024-06-01,COMPLETE,ORIG_SYS
LN00620,BR00620,ARM,2016-07-23,2015-07-24,187816.80,0.00,11.68,120,NY,REFI,D,17,100K-150K,CLOSED,0,Acme Servicing,2024-06-03,2024-04-17,COMPLETE,ORIG_SYS
LN00621,BR00621,FIXED,2015-03-19,2025-01-25,213133.50,0.00,7.57,120,WA,PURCHASE,B,20,50K-100K,CLOSED,0,Acme Servicing,2024-05-22,2024-04-28,COMPLETE,ORIG_SYS
LN00622,BR00622,FIXED,2017-06-11,2027-04-20,197200.52,-186368.49,4.39,120,ZZ,PURCHASE,A,21,100K-150K,DELINQUENT,123,BlueRiver Loan Servicing,2024-06-04,2024-05-27,COMPLETE,ORIG_SYS
LN00623,BR00623,ARM,2019-08-11,2029-06-19,243240.52,216484.06,4.40,120,FL,PURCHASE,A,33,>150K,DELINQUENT,72,Cardinal Mortgage Co,2024-05-18,2024-05-21,COMPLETE,ORIG_SYS
LN00624,BR00624,FIXED,2020-09-24,2035-07-08,283466.41,0.00,7.50,180,GA,REFI,B,10,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-02,2024-05-18,COMPLETE,ORIG_SYS
LN00625,BR00625,FIXED,2019-07-17,2039-04-03,482817.08,333143.79,9.65,240,IL,REFI,C,10,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-20,2024-04-18,COMPLETE,ORIG_SYS
LN00626,BR00626,ARM,2021-01-30,2035-11-13,254656.74,0.00,12.40,180,CA,REFI,D,6,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-14,2024-03-18,COMPLETE,ORIG_SYS
LN00627,BR00627,FIXED,2017-05-12,2037-01-27,199797.18,79918.87,12.46,240,NC,REFI,D,3,50K-100K,CURRENT,0,Acme Servicing,2024-05-07,2024-03-12,COMPLETE,ORIG_SYS
LN00628,BR00628,ARM,2020-12-13,2030-10-22,348020.96,149649.01,11.59,120,GA,CASHOUT,D,0,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-10,2024-03-20,COMPLETE,ORIG_SYS
LN00629,BR00629,FIXED,2015-09-26,2045-04-21,107673.02,79678.03,14.01,360,GA,REFI,D,24,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-26,2024-05-23,COMPLETE,ORIG_SYS
LN00630,BR00630,FIXED,2018-01-25,2047-08-21,372520.85,0.00,12.18,360,IL,REFI,D,17,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-06,2024-05-11,COMPLETE,ORIG_SYS
LN00631,BR00631,ARM,2018-12-07,2028-10-15,313075.95,0.00,9.90,120,IL,CASHOUT,C,32,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-20,2024-04-23,COMPLETE,ORIG_SYS
LN00632,BR00632,ARM,2017-10-24,2027-09-02,289245.39,254535.94,9.64,120,WA,REFI,C,2,<50K,DELINQUENT,97,BlueRiver Loan Servicing,2024-05-26,2024-04-26,COMPLETE,ORIG_SYS
LN00633,BR00633,ARM,2015-04-28,2030-02-08,369069.63,180844.12,7.25,180,PA,CASHOUT,B,7,<50K,DELINQUENT,136,BlueRiver Loan Servicing,2024-06-26,2024-03-23,COMPLETE,ORIG_SYS
LN00634,BR00634,ARM,2019-05-01,2034-02-11,80932.24,40466.12,13.46,180,NC,PURCHASE,D,30,100K-150K,DELINQUENT,111,BlueRiver Loan Servicing,2024-05-18,2024-04-18,COMPLETE,ORIG_SYS
LN00635,BR00635,ARM,2017-01-29,2026-12-08,76539.10,32146.42,11.28,120,WA,CASHOUT,D,3,50K-100K,DELINQUENT,93,Cardinal Mortgage Co,2024-05-31,2024-05-30,COMPLETE,ORIG_SYS
LN00636,BR00636,FIXED,2016-03-28,2035-12-14,71648.84,0.00,5.59,240,FL,REFI,A,27,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-15,2024-04-17,COMPLETE,ORIG_SYS
LN00637,BR00637,FIXED,2020-08-22,2030-07-01,311183.08,180486.19,14.53,120,TX,PURCHASE,D,15,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-19,2024-05-19,COMPLETE,ORIG_SYS
LN00638,BR00638,FIXED,2019-11-02,2049-05-28,141313.90,115877.40,7.49,360,TX,CASHOUT,B,14,100K-150K,CURRENT,0,Acme Servicing,2024-06-13,2024-04-29,COMPLETE,ORIG_SYS
LN00639,BR00639,ARM,2021-10-18,2041-07-05,144470.44,67901.11,5.31,240,GA,CASHOUT,A,29,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-27,2024-03-19,COMPLETE,ORIG_SYS
LN00640,BR00640,FIXED,2016-07-25,13/40/2020,297113.26,264430.80,9.73,240,NY,CASHOUT,C,13,50K-100K,DELINQUENT,117,Cardinal Mortgage Co,2024-05-10,2024-04-29,COMPLETE,ORIG_SYS
LN00641,BR00641,FIXED,2018-12-31,2048-07-26,127988.94,0.00,6.03,360,OH,PURCHASE,B,22,<50K,CLOSED,0,Cardinal Mortgage Co,2024-05-16,2024-06-18,COMPLETE,ORIG_SYS
LN00642,BR00642,ARM,2015-09-21,2025-07-30,295538.39,254163.02,14.00,120,CA,PURCHASE,D,6,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-05-08,2024-04-12,COMPLETE,ORIG_SYS
LN00643,BR00643,ARM,2020-08-21,2030-06-30,74171.91,25218.45,13.15,120,OH,PURCHASE,D,14,>150K,DELINQUENT,44,Cardinal Mortgage Co,2024-06-04,2024-03-23,COMPLETE,ORIG_SYS
LN00644,BR00644,FIXED,2018-09-19,2048-04-14,327239.26,215977.91,13.74,360,NC,REFI,D,3,50K-100K,CURRENT,0,Acme Servicing,2024-05-31,2024-03-24,COMPLETE,ORIG_SYS
LN00645,BR00645,ARM,2021-09-02,2031-07-12,94252.67,0.00,4.13,120,OH,PURCHASE,A,2,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-05-03,2024-03-27,COMPLETE,ORIG_SYS
LN00646,BR00646,FIXED,2021-10-26,2036-08-08,342731.03,0.00,12.19,180,NC,PURCHASE,D,9,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-22,2024-04-10,COMPLETE,ORIG_SYS
LN00647,BR00647,ARM,2018-05-07,2047-12-01,120155.58,0.00,13.67,360,PA,PURCHASE,D,31,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-16,2024-04-06,COMPLETE,ORIG_SYS
LN00648,BR00648,FIXED,2017-02-06,2046-09-02,404488.72,299321.65,4.37,360,NC,CASHOUT,A,14,>150K,DELINQUENT,106,Acme Servicing,2024-05-04,2024-06-03,COMPLETE,ORIG_SYS
LN00649,BR00649,ARM,2020-03-14,2034-12-26,222101.68,79956.60,5.22,180,NY,PURCHASE,A,26,50K-100K,CURRENT,0,BlueRiver Loan Servicing,2024-06-16,2024-06-28,COMPLETE,ORIG_SYS
LN00650,BR00650,ARM,2021-03-27,2036-01-08,86008.74,78267.95,4.94,180,PA,REFI,A,33,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-05-25,2024-04-15,COMPLETE,ORIG_SYS
LN00651,BR00651,ARM,2020-06-26,2030-05-05,385822.96,0.00,6.49,120,NC,REFI,B,11,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-28,2024-04-09,COMPLETE,ORIG_SYS
LN00652,BR00652,ARM,2019-12-15,2049-07-10,297041.57,282189.49,9.39,360,NC,PURCHASE,C,30,100K-150K,DELINQUENT,43,Acme Servicing,2024-06-25,2024-04-04,COMPLETE,ORIG_SYS
LN00653,BR00653,ARM,2020-05-19,2049-12-13,416599.82,0.00,14.28,360,WA,PURCHASE,D,24,50K-100K,CLOSED,0,Acme Servicing,2024-06-20,2024-06-17,COMPLETE,ORIG_SYS
LN00654,BR00654,ARM,2019-07-10,2039-03-27,331458.84,0.00,13.64,240,NC,REFI,D,13,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-14,2024-04-19,COMPLETE,ORIG_SYS
LN00655,BR00655,FIXED,2019-03-19,2038-12-04,303958.99,0.00,10.12,240,OH,CASHOUT,C,29,50K-100K,CLOSED,0,Acme Servicing,2024-06-11,2024-04-02,COMPLETE,ORIG_SYS
LN00656,BR00656,ARM,2019-05-30,2039-02-14,83611.90,64381.16,14.18,240,NY,PURCHASE,D,14,<50K,DELINQUENT,103,BlueRiver Loan Servicing,2024-06-10,2024-05-24,COMPLETE,ORIG_SYS
LN00657,BR00657,ARM,2020-10-14,2035-07-28,363170.12,148899.75,6.73,180,WA,PURCHASE,B,16,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-16,2024-05-21,COMPLETE,ORIG_SYS
LN00658,BR00658,FIXED,2019-08-05,2049-02-28,406323.43,211288.18,9.65,360,PA,PURCHASE,C,3,>150K,DELINQUENT,74,Cardinal Mortgage Co,2024-05-09,2024-04-30,COMPLETE,ORIG_SYS
LN00659,BR00659,FIXED,2016-11-12,2031-08-26,139297.70,72434.80,13.27,180,TX,REFI,D,3,>150K,DELINQUENT,121,Cardinal Mortgage Co,2024-05-06,2024-03-18,COMPLETE,ORIG_SYS
LN00660,BR00660,ARM,2020-05-17,2040-02-02,95047.44,0.00,5.73,240,TX,PURCHASE,A,33,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-28,2024-04-17,COMPLETE,ORIG_SYS
LN00661,BR00661,FIXED,2018-07-08,2033-04-20,311633.14,143351.24,11.12,180,PA,PURCHASE,D,22,100K-150K,DELINQUENT,113,Cardinal Mortgage Co,2024-05-03,2024-04-11,COMPLETE,ORIG_SYS
LN00662,BR00662,FIXED,2018-03-17,2037-12-02,421818.31,160290.96,9.91,240,TX,REFI,C,10,100K-150K,CURRENT,0,Acme Servicing,2024-06-03,2024-06-12,COMPLETE,ORIG_SYS
LN00663,BR00663,FIXED,2018-09-26,2038-06-13,265005.91,108652.42,4.56,240,OH,PURCHASE,A,10,<50K,CURRENT,0,Acme Servicing,2024-06-01,2024-03-29,COMPLETE,ORIG_SYS
LN00664,BR00664,FIXED,2017-08-08,2027-06-17,271624.93,0.00,8.47,120,NY,CASHOUT,C,29,>150K,CLOSED,0,Acme Servicing,2024-06-24,2024-03-07,COMPLETE,ORIG_SYS
LN00665,BR00665,ARM,2018-09-01,2048-03-27,282982.90,90554.53,11.47,360,TX,CASHOUT,D,15,100K-150K,DELINQUENT,134,Cardinal Mortgage Co,2024-06-27,2024-06-06,COMPLETE,ORIG_SYS
LN00666,BR00666,ARM,2015-12-12,2045-07-07,62291.35,0.00,12.86,360,NY,CASHOUT,D,19,100K-150K,CLOSED,0,Acme Servicing,2024-05-25,2024-04-22,COMPLETE,ORIG_SYS
LN00667,BR00667,FIXED,2021-07-30,2041-04-16,110156.24,0.00,7.06,240,IL,PURCHASE,B,21,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-05-26,2024-04-15,COMPLETE,ORIG_SYS
LN00668,BR00668,FIXED,2020-12-12,2030-10-21,399730.77,0.00,12.86,120,OH,PURCHASE,D,4,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-13,2024-05-24,COMPLETE,ORIG_SYS
LN00669,BR00669,FIXED,2020-08-10,2040-04-27,126185.13,109781.06,10.98,240,CA,REFI,C,8,>150K,DELINQUENT,152,Acme Servicing,2024-05-26,2024-06-01,COMPLETE,ORIG_SYS
LN00670,BR00670,ARM,2015-02-21,2024-12-30,298697.61,167270.66,5.67,120,PA,PURCHASE,A,24,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-05-14,2024-06-13,COMPLETE,ORIG_SYS
LN00671,BR00671,FIXED,2018-03-24,2033-01-04,66773.70,0.00,7.33,180,CA,REFI,B,12,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-08,2024-05-20,COMPLETE,ORIG_SYS
LN00672,BR00672,ARM,2020-09-12,2030-07-22,256082.45,148527.82,5.09,120,CA,PURCHASE,A,14,100K-150K,DELINQUENT,61,Acme Servicing,2024-06-12,2024-03-20,COMPLETE,ORIG_SYS
LN00673,BR00673,FIXED,2018-05-28,2028-04-05,120018.00,0.00,5.39,120,NY,PURCHASE,A,2,>150K,CLOSED,0,Acme Servicing,2024-06-14,2024-05-20,COMPLETE,ORIG_SYS
LN00674,BR00674,FIXED,2017-08-21,2032-06-03,409647.37,266270.79,10.99,180,TX,CASHOUT,C,23,<50K,CURRENT,0,Cardinal Mortgage Co,2024-05-17,2024-05-18,COMPLETE,ORIG_SYS
LN00675,BR00675,ARM,2019-07-23,2049-02-15,122122.62,79379.70,7.65,360,PA,REFI,B,21,100K-150K,CURRENT,0,Cardinal Mortgage Co,2024-06-09,2024-04-24,COMPLETE,ORIG_SYS
LN00676,BR00676,FIXED,2021-07-03,2051-01-27,220106.80,81439.52,5.93,360,PA,REFI,A,31,>150K,DELINQUENT,102,BlueRiver Loan Servicing,2024-06-25,2024-05-17,COMPLETE,ORIG_SYS
LN00677,BR00677,FIXED,2015-06-08,2045-01-01,417168.98,346250.25,11.48,360,IL,REFI,D,19,<50K,DELINQUENT,106,BlueRiver Loan Servicing,2024-06-27,2024-06-13,COMPLETE,ORIG_SYS
LN00678,BR00678,ARM,2020-11-05,2035-08-19,344918.05,0.00,7.71,180,FL,CASHOUT,B,33,100K-150K,CLOSED,0,Cardinal Mortgage Co,2024-06-30,2024-06-10,COMPLETE,ORIG_SYS
LN00679,BR00679,FIXED,2015-05-27,2044-12-20,104216.81,0.00,10.47,360,IL,CASHOUT,C,24,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-04,2024-04-30,COMPLETE,ORIG_SYS
LN00680,BR00680,ARM,2021-01-04,2030-11-13,109816.72,95540.55,11.47,120,TX,REFI,D,32,<50K,DELINQUENT,155,Acme Servicing,2024-06-06,2024-05-18,COMPLETE,ORIG_SYS
LN00681,BR00681,ARM,2016-11-21,2026-09-30,105999.14,100699.18,5.82,120,TX,PURCHASE,A,25,<50K,DELINQUENT,85,Cardinal Mortgage Co,2024-06-05,2024-05-13,COMPLETE,ORIG_SYS
LN00682,BR00682,ARM,2020-05-02,2049-11-26,52519.75,0.00,7.06,360,WA,REFI,B,28,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-25,2024-05-24,COMPLETE,ORIG_SYS
LN00683,BR00683,ARM,2017-12-15,2027-10-24,275959.75,0.00,7.70,120,OH,PURCHASE,B,9,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-28,2024-03-11,COMPLETE,ORIG_SYS
LN00684,BR00684,ARM,2020-07-13,2030-05-22,306717.34,217769.31,4.81,120,NY,PURCHASE,A,32,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-11,2024-03-09,COMPLETE,ORIG_SYS
LN00685,BR00685,FIXED,2016-07-19,2026-05-28,269023.72,0.00,11.55,120,FL,CASHOUT,D,2,<50K,CLOSED,0,BlueRiver Loan Servicing,2024-06-30,2024-06-27,COMPLETE,ORIG_SYS
LN00686,BR00686,ARM,2018-08-01,2038-04-18,414893.31,219893.45,4.14,240,TX,CASHOUT,A,2,<50K,CURRENT,0,Acme Servicing,2024-06-29,2024-06-17,COMPLETE,ORIG_SYS
LN00687,BR00687,ARM,2015-08-28,2035-05-15,87480.15,0.00,9.47,240,TX,PURCHASE,C,29,50K-100K,CLOSED,0,Acme Servicing,2024-05-18,2024-04-10,COMPLETE,ORIG_SYS
LN00688,BR00688,ARM,2019-03-21,2029-01-27,102416.28,95247.14,4.75,120,WA,PURCHASE,A,1,100K-150K,CURRENT,0,Acme Servicing,2024-05-24,2024-05-16,COMPLETE,ORIG_SYS
LN00689,BR00689,ARM,2016-05-09,2036-01-25,298787.89,0.00,5.67,240,OH,REFI,A,30,>150K,CLOSED,0,Acme Servicing,2024-05-04,2024-06-30,COMPLETE,ORIG_SYS
LN00690,BR00690,FIXED,2019-02-09,2038-10-27,215471.21,0.00,4.77,240,WA,PURCHASE,A,7,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-06,2024-06-22,COMPLETE,ORIG_SYS
LN00691,BR00691,ARM,2015-11-26,2035-08-13,224017.41,0.00,11.00,240,NY,PURCHASE,D,17,50K-100K,CLOSED,0,Acme Servicing,2024-05-21,2024-06-09,COMPLETE,ORIG_SYS
LN00692,BR00692,FIXED,2017-03-05,2036-11-20,79840.77,23952.23,7.07,240,CA,PURCHASE,B,3,50K-100K,CURRENT,0,Acme Servicing,2024-05-24,2024-05-24,COMPLETE,ORIG_SYS
LN00693,BR00693,FIXED,2017-04-02,2046-10-27,168555.03,155070.63,8.57,360,GA,PURCHASE,C,5,50K-100K,CURRENT,0,Cardinal Mortgage Co,2024-06-19,2024-04-02,COMPLETE,ORIG_SYS
LN00694,BR00694,FIXED,2019-05-20,2034-03-02,93145.79,67064.97,4.65,180,OH,CASHOUT,A,32,>150K,DELINQUENT,121,Cardinal Mortgage Co,2024-05-16,2024-03-27,COMPLETE,ORIG_SYS
LN00695,BR00695,ARM,2021-05-25,2036-03-07,211305.04,0.00,6.19,180,WA,REFI,B,15,100K-150K,CLOSED,0,Acme Servicing,2024-06-15,2024-06-30,COMPLETE,ORIG_SYS
LN00696,BR00696,ARM,2015-01-15,2034-10-02,360201.59,0.00,7.14,240,FL,PURCHASE,B,31,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-24,2024-04-20,COMPLETE,ORIG_SYS
LN00697,BR00697,FIXED,2015-01-23,2034-10-10,205563.66,193229.84,9.18,240,OH,REFI,C,27,50K-100K,DELINQUENT,89,Acme Servicing,2024-05-03,2024-04-29,COMPLETE,ORIG_SYS
LN00698,BR00698,FIXED,2017-07-17,2047-02-10,211633.00,0.00,8.11,360,NC,REFI,C,13,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-23,2024-04-10,COMPLETE,ORIG_SYS
,BR00699,FIXED,2019-12-04,2029-10-12,377615.41,264330.79,5.22,120,CA,CASHOUT,A,7,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-19,2024-04-28,COMPLETE,ORIG_SYS
LN00700,BR00700,ARM,2017-11-04,2032-08-17,69865.32,27946.13,6.92,180,NC,CASHOUT,B,1,100K-150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-01,13/40/2020,COMPLETE,ORIG_SYS
LN00701,BR00701,ARM,2016-01-03,2045-07-29,133701.97,74873.10,8.87,360,NC,PURCHASE,C,5,>150K,CURRENT,0,BlueRiver Loan Servicing,2024-06-29,2024-05-03,COMPLETE,ORIG_SYS
LN00702,BR00702,ARM,2019-02-05,2048-08-31,221894.85,88757.94,10.09,360,IL,REFI,C,6,100K-150K,DELINQUENT,67,BlueRiver Loan Servicing,2024-06-07,2024-05-09,COMPLETE,ORIG_SYS
LN00703,BR00703,ARM,2015-04-27,2025-03-05,304272.25,191691.52,12.94,120,TX,PURCHASE,D,10,<50K,CURRENT,0,BlueRiver Loan Servicing,2024-06-03,2024-05-10,COMPLETE,ORIG_SYS
LN00704,BR00704,ARM,2021-08-04,2051-02-28,270471.02,0.00,6.70,360,NY,PURCHASE,B,2,100K-150K,CLOSED,0,BlueRiver Loan Servicing,2024-05-13,2024-04-12,COMPLETE,ORIG_SYS
LN00705,BR00705,FIXED,2021-08-11,2041-04-28,304661.71,0.00,4.07,240,TX,PURCHASE,A,27,<50K,CLOSED,0,Acme Servicing,2024-06-01,2024-06-20,COMPLETE,ORIG_SYS
LN00706,BR00706,FIXED,2017-06-04,2037-02-19,483584.61,0.00,7.67,240,FL,PURCHASE,B,7,50K-100K,CLOSED,0,BlueRiver Loan Servicing,2024-06-12,2024-05-19,COMPLETE,ORIG_SYS
LN00707,BR00707,ARM,2021-10-03,2041-06-20,463899.84,0.00,6.96,240,TX,CASHOUT,B,8,<50K,CLOSED,0,Cardinal Mortgage Co,2024-06-04,2024-06-14,COMPLETE,ORIG_SYS
LN00708,BR00708,FIXED,2019-12-07,2034-09-19,366993.07,308274.18,10.40,180,CA,REFI,C,1,<50K,CURRENT,0,Acme Servicing,2024-05-13,2024-05-07,COMPLETE,ORIG_SYS
LN00709,BR00709,FIXED,2020-08-10,2030-06-19,317173.42,101495.49,4.42,120,OH,REFI,A,22,<50K,CURRENT,0,Cardinal Mortgage Co,2024-06-06,2024-06-23,COMPLETE,ORIG_SYS
LN00710,BR00710,FIXED,2020-03-07,2034-12-19,170789.55,0.00,7.68,180,CA,PURCHASE,B,19,>150K,CLOSED,0,BlueRiver Loan Servicing,2024-06-18,2024-03-07,COMPLETE,ORIG_SYS
LN00711,BR02096,ARM,2019-07-23,2038-02-19,102961.65,405765.61,7.98,240,PA,PURCHASE,B,3,>150K,DELINQUENT,158,Acme Servicing,2024-05-14,2024-03-11,COMPLETE,ORIG_SYS
